x,y,t,pol
128,324,4909751839692,True
132,307,4909751839692,True
94,399,4909751839692,False
71,392,4909751839692,False
118,354,4909751839692,True
73,437,4909751890708,False
100,352,4909751890708,True
170,321,4909751890708,False
97,395,4909751890708,False
78,390,4909751890708,True
130,337,4909751890708,False
0,513,4909751890708,True
5,516,4909751890708,False
362,561,4909751890708,True
0,512,4909751890708,True
101,396,4909751890708,False
53,387,4909751890708,True
44,336,4909751890708,True
4,514,4909751890708,True
7,511,4909751890708,False
32,348,4909751890708,True
97,396,4909751890708,False
165,333,4909751890708,True
157,341,4909751890708,True
136,354,4909751890708,False
363,558,4909751890708,True
137,355,4909751890708,True
1,511,4909751890708,True
54,387,4909751890708,True
44,402,4909751987508,False
135,357,4909751990796,True
133,315,4909751996532,True
97,354,4909752015124,True
99,392,4909752015468,True
93,385,4909752015468,True
154,394,4909752088044,False
69,348,4909752139316,True
64,393,4909752146940,False
74,438,4909752207468,True
165,388,4909752216292,True
74,437,4909752291108,True
79,394,4909752291108,True
72,415,4909752321636,False
47,342,4909752377484,True
80,391,4909752377484,True
165,324,4909752377484,True
176,384,4909752377484,True
49,336,4909752377484,True
38,340,4909752377484,True
115,289,4909752388684,True
50,405,4909752398844,True
147,323,4909752434468,False
68,255,4909752440436,True
128,255,4909752467244,False
59,279,4909752481516,False
16,293,4909752514620,False
132,354,4909752514620,False
65,385,4909752514620,False
129,395,4909752514620,False
82,364,4909752514620,False
50,404,4909752539100,True
60,379,4909752540780,True
177,324,4909752587796,False
168,332,4909752587796,False
161,274,4909752587796,False
66,382,4909752587796,False
188,320,4909752587796,False
82,391,4909752587796,False
159,373,4909752587796,False
169,347,4909752655548,True
74,391,4909752655548,True
115,405,4909752655548,True
85,379,4909752655548,True
65,387,4909752655548,True
92,423,4909752655548,True
228,273,4909752661908,False
121,182,4909752671236,False
217,329,4909752725716,True
94,267,4909752737644,False
82,146,4909752779908,True
178,371,4909752783108,False
107,308,4909752817244,True
114,239,4909752826140,True
157,262,4909752828228,False
90,303,4909752832916,False
182,404,4909752844140,False
158,266,4909752853668,True
170,261,4909752880636,False
12,408,4909752944516,False
28,260,4909753000620,True
111,176,4909753010116,False
153,292,4909753044804,True
172,367,4909753107580,False
80,98,4909753204916,False
92,388,4909753207332,False
67,389,4909753207332,False
181,349,4909753249468,True
46,350,4909753277684,True
125,401,4909753300860,False
93,437,4909753341612,False
73,143,4909753432652,True
86,318,4909753434188,False
20,388,4909753485452,False
6,513,4909753485452,False
129,283,4909753489756,True
163,385,4909753560684,False
128,295,4909753566124,False
99,322,4909753583940,False
179,340,4909753683228,True
19,285,4909753716140,False
42,401,4909753728004,True
98,395,4909753728060,True
115,402,4909753780836,False
58,278,4909753814460,False
39,339,4909753860852,False
122,225,4909753879996,False
78,325,4909753920012,True
64,248,4909753937580,True
67,284,4909753946100,True
4,512,4909754103452,True
367,554,4909754103452,True
31,338,4909754113300,False
188,365,4909754113300,False
42,429,4909754153388,True
169,387,4909754153692,False
167,304,4909754153692,False
117,385,4909754153692,False
180,324,4909754153692,False
54,386,4909754153692,False
169,303,4909754153692,False
65,390,4909754153692,False
91,314,4909754153692,False
158,335,4909754153692,False
134,345,4909754153692,False
116,402,4909754171396,True
22,306,4909754197532,True
104,263,4909754210700,False
60,283,4909754219932,True
153,390,4909754273684,False
137,427,4909754313756,True
189,356,4909754338684,False
60,333,4909754421188,False
162,347,4909754466612,False
96,314,4909754481804,True
28,348,4909754496524,False
306,427,4909754511316,False
61,254,4909754532820,True
41,386,4909754536852,True
10,513,4909754536852,False
118,315,4909754536852,True
11,513,4909754536852,False
124,386,4909754536852,True
103,368,4909754536852,True
128,312,4909754536852,True
6,516,4909754536852,True
49,385,4909754536852,True
90,380,4909754536852,True
86,321,4909754536852,True
40,307,4909754536852,True
37,318,4909754536852,True
87,320,4909754536852,True
91,315,4909754536876,False
47,386,4909754536876,False
179,339,4909754536876,False
154,381,4909754536876,False
114,390,4909754622300,False
98,196,4909754663468,False
117,81,4909754689172,False
48,407,4909754706764,True
154,298,4909754719172,True
159,416,4909754795828,False
149,345,4909754813636,True
97,359,4909754813636,True
91,304,4909754836844,False
40,331,4909754840684,False
46,349,4909754840684,False
123,307,4909754840684,False
159,298,4909754840684,False
126,315,4909754840684,False
191,436,4909754840684,False
167,332,4909754840708,False
88,214,4909754855924,True
109,414,4909754897036,False
161,295,4909754940804,False
40,384,4909754970988,False
12,299,4909755003476,False
4,314,4909755016260,False
58,400,4909755051916,True
9,363,4909755072244,False
364,553,4909755072764,True
173,320,4909755074756,True
111,262,4909755090420,True
123,101,4909755105964,False
128,397,4909755140820,False
85,372,4909755231252,False
159,317,4909755272180,True
132,316,4909755273252,False
4,510,4909755273252,False
77,436,4909755338252,False
45,413,4909755338252,False
49,386,4909755338252,False
135,342,4909755338252,False
93,386,4909755338252,False
150,400,4909755525516,True
144,385,4909755546292,False
30,348,4909755573436,False
136,356,4909755573436,False
179,324,4909755585900,True
111,549,4909755592180,True
95,579,4909755592180,False
99,578,4909755592180,True
93,578,4909755592180,False
99,580,4909755592180,False
92,581,4909755592180,False
78,578,4909755592180,False
82,577,4909755592180,False
98,576,4909755592180,False
81,575,4909755592180,False
72,582,4909755592180,False
124,573,4909755592180,False
127,572,4909755592180,False
150,599,4909755592180,False
118,572,4909755592180,False
86,571,4909755592180,False
100,570,4909755592180,False
96,582,4909755592180,False
83,570,4909755592180,False
136,569,4909755592180,False
118,569,4909755592180,False
76,583,4909755592180,False
137,567,4909755592180,False
110,566,4909755592180,False
149,599,4909755592180,False
173,477,4909755592180,True
4,473,4909755592180,False
147,561,4909755592180,False
117,561,4909755592180,False
76,599,4909755592180,False
100,561,4909755592180,False
112,560,4909755592180,False
94,583,4909755592180,True
93,560,4909755592180,False
75,599,4909755592180,False
101,583,4909755592180,False
115,559,4909755592180,False
145,539,4909755592180,False
160,518,4909755592180,False
160,519,4909755592180,False
141,540,4909755592180,False
119,557,4909755592180,False
120,544,4909755592180,False
97,557,4909755592180,False
92,585,4909755592180,False
96,556,4909755592180,False
109,555,4909755592180,True
120,554,4909755592180,False
89,588,4909755592180,True
157,527,4909755592180,False
95,594,4909755592180,False
101,588,4909755592180,False
90,589,4909755592180,False
96,554,4909755592180,False
157,530,4909755592180,False
81,598,4909755592180,False
156,597,4909755592180,False
112,552,4909755592180,True
110,552,4909755592180,False
100,590,4909755592180,False
105,551,4909755592180,False
118,550,4909755592180,False
81,591,4909755592180,False
90,591,4909755592180,False
102,591,4909755592180,False
107,550,4909755592180,False
87,592,4909755592180,True
160,531,4909755592180,False
97,592,4909755592180,False
106,550,4909755592180,False
69,597,4909755592180,False
169,596,4909755592180,False
153,548,4909755592180,False
98,592,4909755592180,True
99,592,4909755592180,False
160,532,4909755592180,False
118,548,4909755592180,False
114,548,4909755592180,False
121,547,4909755592180,False
117,547,4909755592180,False
155,546,4909755592180,True
100,592,4909755592180,False
84,593,4909755592180,False
86,593,4909755592180,True
135,546,4909755592180,False
117,546,4909755592180,False
150,536,4909755592180,False
152,545,4909755592180,True
123,545,4909755592180,False
31,354,4909755633756,True
123,162,4909755655956,False
170,354,4909755661180,True
133,355,4909755665412,False
85,401,4909755698196,False
41,343,4909755698196,False
165,303,4909755698196,False
138,355,4909755698196,True
158,297,4909755698196,False
168,302,4909755698196,True
144,351,4909755698196,True
176,407,4909755698196,False
164,303,4909755698196,False
153,381,4909755698196,False
11,395,4909755698196,True
83,391,4909755698196,False
50,329,4909755728700,True
15,393,4909755747308,True
72,441,4909755792428,True
42,380,4909755815348,True
0,382,4909755843732,True
135,350,4909755856484,True
65,384,4909755856484,True
123,251,4909755864420,False
34,337,4909755887380,True
180,269,4909755956244,False
116,254,4909756039796,True
76,347,4909756065524,True
145,333,4909756135020,True
43,400,4909756135804,True
64,395,4909756136860,True
151,316,4909756136860,True
145,315,4909756196396,False
178,269,4909756221476,False
136,311,4909756222908,False
113,275,4909756227132,False
101,364,4909756352388,True
84,246,4909756429380,False
82,321,4909756433004,False
362,562,4909756463388,False
47,318,4909756478484,False
62,388,4909756565508,False
152,368,4909756635092,True
167,328,4909756639092,False
55,260,4909756732372,False
358,599,4909756754508,False
98,37,4909756759212,True
26,316,4909756776412,True
33,349,4909756791948,False
31,349,4909756791948,False
100,364,4909756819564,False
119,163,4909756820588,False
64,388,4909756861228,False
30,329,4909756861228,False
167,331,4909756861228,False
139,343,4909756882236,False
25,348,4909756882700,False
78,388,4909756882700,False
93,383,4909756882716,True
78,394,4909756882716,True
7,512,4909756882716,True
80,292,4909756898612,False
103,369,4909756989612,True
100,374,4909757069612,True
43,357,4909757108492,True
51,326,4909757223796,False
135,404,4909757258332,False
22,394,4909757352188,True
205,342,4909757364708,True
153,309,4909757366428,True
147,342,4909757447212,True
94,345,4909757469212,False
89,529,4909757472972,False
65,466,4909757481476,True
149,296,4909757508060,True
25,393,4909757508820,True
136,155,4909757530292,True
121,224,4909757573884,False
117,348,4909757643612,False
106,279,4909757643612,False
143,352,4909757712556,False
134,396,4909757730788,False
138,423,4909757756844,False
136,337,4909757782972,False
109,412,4909757826788,False
20,394,4909757892324,True
214,378,4909757921532,True
133,246,4909757936500,False
102,366,4909757936500,False
46,318,4909758024532,False
164,302,4909758024532,False
361,561,4909758024532,False
58,403,4909758058564,False
155,531,4909758104964,False
149,551,4909758104964,False
110,586,4909758104964,False
88,595,4909758104964,False
107,565,4909758104964,False
99,593,4909758104964,False
144,565,4909758104964,False
149,556,4909758104964,False
78,595,4909758104964,False
107,568,4909758104964,False
120,542,4909758104964,False
92,578,4909758104964,False
87,268,4909758108980,True
20,295,4909758120108,False
49,404,4909758166060,True
56,378,4909758176868,False
34,254,4909758183348,True
80,403,4909758273572,False
100,557,4909758274940,False
75,378,4909758290772,False
142,325,4909758296652,True
139,349,4909758296652,True
49,333,4909758296652,True
126,339,4909758296652,True
33,396,4909758296652,True
32,349,4909758309324,False
127,432,4909758342812,True
178,322,4909758357924,True
116,405,4909758370804,True
100,392,4909758370804,True
363,559,4909758446820,False
222,377,4909758492732,True
50,386,4909758506892,False
145,386,4909758506892,False
32,250,4909758648932,False
130,346,4909758653852,False
3,514,4909758653852,False
16,284,4909758736380,True
107,440,4909758768940,True
136,351,4909758829436,True
80,396,4909758925612,False
158,340,4909758925612,False
87,309,4909758955108,True
130,165,4909758962972,False
55,378,4909759032508,False
99,405,4909759032508,False
115,401,4909759032508,False
44,345,4909759032524,True
136,347,4909759032524,True
139,355,4909759032524,True
77,392,4909759032524,True
1,513,4909759032524,True
84,391,4909759032524,True
6,514,4909759032524,True
73,392,4909759100700,True
106,346,4909759100700,True
90,316,4909759100700,True
46,315,4909759119148,True
78,389,4909759123276,True
103,396,4909759125956,True
5,511,4909759149676,True
4,513,4909759149676,True
8,511,4909759149676,True
143,121,4909759359260,True
133,342,4909759363276,False
121,348,4909759372084,True
87,347,4909759372084,True
30,255,4909759401868,False
72,323,4909759414900,True
48,405,4909759437956,True
127,308,4909759574396,True
93,366,4909759583364,True
102,283,4909759583428,True
44,401,4909759603092,True
68,325,4909759603092,False
175,385,4909759603092,True
147,361,4909759603092,True
53,395,4909759603092,False
91,396,4909759603092,False
53,348,4909759603092,False
142,339,4909759603092,True
172,597,4909759641356,True
66,138,4909759645228,True
81,411,4909759669564,False
93,359,4909759673428,False
45,351,4909759673444,True
27,328,4909759690812,True
75,387,4909759757956,False
29,334,4909759835780,True
85,135,4909759856628,True
39,411,4909759883108,True
115,89,4909759896476,True
116,400,4909759916580,False
143,347,4909759916620,False
107,245,4909759928692,True
153,383,4909759943148,True
144,349,4909759943148,True
23,304,4909759943148,True
132,358,4909759943148,True
122,340,4909760042644,True
134,338,4909760042644,True
171,323,4909760042644,True
59,383,4909760042644,True
167,302,4909760042644,True
132,347,4909760042644,True
152,381,4909760042644,True
131,334,4909760042644,True
42,346,4909760042644,True
125,346,4909760042644,True
135,347,4909760042644,True
29,304,4909760042644,True
92,424,4909760042644,True
130,315,4909760042644,True
143,351,4909760042644,True
118,404,4909760042644,True
55,386,4909760042644,True
159,296,4909760042644,True
29,389,4909760042668,False
98,374,4909760042668,False
131,336,4909760042668,False
9,514,4909760042668,False
120,315,4909760042668,False
166,347,4909760042668,False
88,356,4909760042668,False
132,334,4909760042668,False
68,394,4909760042668,False
129,337,4909760042668,False
79,387,4909760042668,False
170,298,4909760042668,False
128,336,4909760042668,False
15,283,4909760042668,True
136,340,4909760042668,False
30,347,4909760042668,False
37,299,4909760090468,False
180,325,4909760109812,False
143,90,4909760168268,True
69,262,4909760172196,True
135,396,4909760174132,False
175,259,4909760185748,False
61,339,4909760194404,False
125,402,4909760221684,False
107,300,4909760336164,True
86,378,4909760355404,False
27,312,4909760395292,False
136,342,4909760434700,True
147,384,4909760434700,True
51,403,4909760434700,True
107,110,4909760476524,True
17,447,4909760489396,True
32,342,4909760508180,True
44,413,4909760522860,True
155,422,4909760545924,False
22,72,4909760561868,False
131,563,4909760594372,False
174,589,4909760594372,False
59,583,4909760594372,False
96,561,4909760594372,False
136,355,4909760598076,True
138,354,4909760641972,True
8,513,4909760641972,True
137,354,4909760641972,True
113,248,4909760678660,False
136,341,4909760707100,True
95,324,4909760707100,True
75,292,4909760710180,False
46,346,4909760729740,True
83,404,4909760754788,False
612,80,4909760786124,True
100,397,4909760802876,True
30,332,4909760863364,False
31,332,4909760863364,False
121,384,4909760863364,True
162,332,4909760863364,False
185,386,4909760863364,True
93,376,4909760863364,True
130,314,4909760863364,True
39,342,4909760863364,True
144,384,4909760863364,False
17,383,4909760863364,True
31,351,4909760863364,False
74,387,4909760863364,False
31,350,4909760863364,False
30,346,4909760863364,True
92,387,4909760863364,False
93,351,4909760863364,True
66,395,4909760863364,True
67,368,4909760913172,False
134,276,4909760925836,False
154,392,4909760950068,False
24,304,4909760971148,True
99,88,4909760976604,True
104,158,4909760995532,True
50,598,4909761010068,True
112,395,4909761030108,True
168,183,4909761075292,True
81,430,4909761122476,False
55,367,4909761143148,False
76,432,4909761144148,False
48,346,4909761144148,False
99,561,4909761251884,True
97,585,4909761251884,True
83,571,4909761251884,True
109,553,4909761251884,True
101,365,4909761352628,True
186,382,4909761430268,False
148,359,4909761454804,False
135,357,4909761501604,True
68,384,4909761510828,True
35,304,4909761589932,True
23,73,4909761598988,False
97,106,4909761606436,True
64,393,4909761657756,False
60,330,4909761669300,True
74,438,4909761718276,True
74,383,4909761740996,True
74,437,4909761801916,True
79,394,4909761801916,True
154,274,4909761814604,False
33,351,4909761819940,True
58,392,4909761940076,True
68,264,4909761947884,False
146,298,4909761985860,True
122,383,4909761991764,True
4,511,4909762010964,True
115,299,4909762010964,True
63,338,4909762029388,False
16,441,4909762031548,True
50,404,4909762049908,True
58,365,4909762062164,False
131,228,4909762062388,False
126,400,4909762109348,True
110,352,4909762122836,False
151,385,4909762132084,False
149,401,4909762132100,False
24,463,4909762134676,True
21,235,4909762135036,False
183,362,4909762140180,True
94,385,4909762157924,True
149,290,4909762244900,True
134,322,4909762247764,False
88,394,4909762247764,False
49,382,4909762247764,False
83,381,4909762247764,False
163,310,4909762301716,True
96,324,4909762302804,False
97,105,4909762534140,True
87,425,4909762566028,False
118,361,4909762574772,False
34,87,4909762576156,True
77,393,4909762620716,True
34,291,4909762632500,True
132,226,4909762667580,True
98,394,4909762683836,True
110,397,4909762683836,True
40,339,4909762759156,False
43,346,4909762759156,False
161,347,4909762821772,False
120,325,4909762937588,False
50,397,4909762951108,False
95,388,4909762951108,False
62,338,4909762954164,False
157,266,4909762972700,True
362,563,4909762977036,False
115,402,4909763006188,False
220,279,4909763033628,True
69,290,4909763107196,True
131,248,4909763149052,True
50,387,4909763149052,True
63,384,4909763149052,True
11,245,4909763220540,True
208,271,4909763231500,False
74,227,4909763248548,True
146,271,4909763326916,False
91,357,4909763328220,False
148,353,4909763328220,False
131,313,4909763328220,False
147,319,4909763473772,True
53,405,4909763562996,True
132,323,4909763562996,True
361,564,4909763598052,True
45,335,4909763598052,True
136,348,4909763598076,False
97,394,4909763598076,False
367,555,4909763598076,False
131,335,4909763598076,True
47,385,4909763598076,False
188,365,4909763624108,False
31,338,4909763624108,False
98,377,4909763625508,False
96,314,4909763707148,True
41,251,4909763788916,True
37,398,4909763800124,False
169,341,4909763800124,False
56,342,4909763812748,False
110,282,4909763882900,True
114,283,4909763966036,True
28,348,4909764007332,False
121,349,4909764040068,False
60,332,4909764040156,False
167,407,4909764058636,True
198,299,4909764061972,True
765,66,4909764084220,True
159,340,4909764202620,True
46,380,4909764229332,True
128,311,4909764297020,False
130,316,4909764297020,False
129,316,4909764297052,False
162,333,4909764297052,False
114,352,4909764297052,False
183,324,4909764297052,False
9,513,4909764297052,False
133,343,4909764297052,False
52,312,4909764324892,False
68,315,4909764335348,True
22,245,4909764371436,False
103,350,4909764373772,False
137,310,4909764373772,False
171,307,4909764373772,False
34,382,4909764373772,False
94,269,4909764373772,False
16,384,4909764373772,False
119,330,4909764430140,True
91,242,4909764461916,False
47,346,4909764514492,True
134,215,4909764516036,False
77,436,4909764563604,False
45,413,4909764563604,False
93,386,4909764563604,False
135,342,4909764563604,False
49,386,4909764563604,False
151,291,4909764586540,True
45,304,4909764588612,False
136,337,4909764601084,False
123,251,4909764677548,False
71,404,4909764743124,False
172,333,4909764752380,True
4,510,4909764784060,False
132,316,4909764784060,False
159,318,4909764806316,True
189,284,4909764812820,True
118,323,4909764826556,False
179,268,4909764845364,False
89,264,4909764858868,True
158,306,4909764864524,False
30,422,4909764866196,False
112,292,4909764867268,True
121,366,4909764900788,False
81,401,4909764903156,False
24,348,4909764903156,False
1,139,4909764914564,False
165,389,4909764938164,True
84,394,4909764938164,True
66,248,4909764938164,True
134,351,4909764938164,True
38,339,4909764938164,True
32,348,4909764966620,True
101,396,4909764966620,False
78,390,4909764966620,True
97,396,4909764966620,False
7,511,4909764966620,False
362,561,4909764966620,True
97,395,4909764966620,False
157,341,4909764966620,True
44,336,4909764966620,True
137,355,4909764966620,True
170,321,4909764966620,False
1,511,4909764966620,True
130,337,4909764966620,False
136,354,4909764966620,False
0,513,4909764966620,True
4,514,4909764966620,True
0,512,4909764966620,True
5,516,4909764966620,False
54,387,4909764966620,True
73,437,4909764966620,False
165,333,4909764966620,True
100,352,4909764966620,True
363,558,4909764966620,True
53,387,4909764966620,True
96,390,4909764969372,True
129,255,4909765001556,False
192,347,4909765019340,True
30,350,4909765029772,True
94,388,4909765029772,True
144,385,4909765057100,False
93,385,4909765091380,True
99,392,4909765091380,True
145,347,4909765107508,False
81,400,4909765107508,False
189,369,4909765107508,False
89,396,4909765107588,False
30,305,4909765148796,False
40,397,4909765148796,False
106,278,4909765177204,False
173,333,4909765207484,False
20,286,4909765254876,False
107,93,4909765279188,False
31,348,4909765298508,False
116,401,4909765298508,False
145,303,4909765301708,True
146,430,4909765324836,False
773,72,4909765442868,False
19,306,4909765451828,False
52,412,4909765457852,True
47,318,4909765504540,False
153,309,4909765522060,True
116,210,4909765553044,False
50,590,4909765605044,False
110,348,4909765626908,False
110,407,4909765626908,False
156,317,4909765643636,True
114,279,4909765650236,True
176,292,4909765663636,True
362,562,4909765688740,False
48,590,4909765750516,False
81,537,4909765758364,False
89,357,4909765783228,False
133,347,4909765783228,False
138,343,4909765783228,False
53,383,4909765783228,True
33,332,4909765783228,True
33,390,4909765783228,True
167,347,4909765783228,False
59,387,4909765783228,True
30,386,4909765783228,False
60,383,4909765783228,True
164,347,4909765783228,True
189,434,4909765783228,False
168,316,4909765797556,True
49,430,4909765800204,False
34,55,4909765854476,False
138,338,4909766079268,True
121,364,4909766162924,True
152,347,4909766197756,False
177,323,4909766197828,False
129,327,4909766203268,True
71,230,4909766208564,True
183,383,4909766271852,True
31,349,4909766302756,False
33,349,4909766302756,False
120,366,4909766310252,True
63,299,4909766340284,True
78,388,4909766393508,False
25,348,4909766393508,False
93,383,4909766393516,True
78,394,4909766393516,True
7,512,4909766393516,True
107,354,4909766460908,False
103,369,4909766500412,True
79,323,4909766524324,True
20,388,4909766561364,False
6,513,4909766561364,False
84,383,4909766596340,False
135,313,4909766596340,False
133,407,4909766596340,False
170,348,4909766596340,False
26,304,4909766623364,False
151,351,4909766623364,False
91,329,4909766623364,False
157,166,4909766658484,False
191,318,4909766703444,False
133,316,4909766703444,False
25,304,4909766714236,True
188,384,4909766731396,False
98,395,4909766803972,True
163,340,4909766817964,False
39,339,4909766936756,False
65,395,4909766953860,True
25,393,4909767019628,True
154,357,4909767063212,False
17,304,4909767071308,False
32,389,4909767071372,False
20,394,4909767117668,True
146,344,4909767141948,True
133,246,4909767161852,False
102,366,4909767161852,False
73,52,4909767177028,True
4,512,4909767179364,True
367,554,4909767179364,True
65,55,4909767218172,False
157,270,4909767230212,False
115,350,4909767230468,True
153,313,4909767230468,True
164,302,4909767249876,False
361,561,4909767249876,False
46,318,4909767249876,False
177,167,4909767252100,True
141,150,4909767311636,True
135,440,4909767374620,True
115,318,4909767391260,False
362,559,4909767418812,True
133,338,4909767418812,False
51,385,4909767418812,True
127,386,4909767418844,False
125,387,4909767418844,False
84,254,4909767444460,True
102,396,4909767510164,False
11,302,4909767542364,False
133,228,4909767571084,False
128,413,4909767571084,False
50,333,4909767588204,True
47,295,4909767588204,True
95,357,4909767588204,True
131,350,4909767588228,True
138,357,4909767588228,True
131,314,4909767588228,True
129,335,4909767588228,True
162,348,4909767609444,False
116,282,4909767623444,True
49,404,4909767676860,True
118,164,4909767704140,False
69,368,4909767705620,False
76,253,4909767778300,True
183,374,4909767778436,False
163,162,4909767780644,False
48,407,4909767782676,True
160,263,4909767790572,False
122,259,4909767796500,False
202,282,4909767831196,False
117,221,4909767872572,False
53,323,4909767892044,True
129,310,4909767892060,False
65,391,4909767892060,False
80,398,4909767892060,False
162,334,4909767892060,False
41,346,4909767892060,False
135,377,4909767892060,True
10,514,4909767892060,True
144,350,4909767892060,True
160,296,4909767892060,True
24,305,4909767892060,True
127,350,4909767892060,False
132,381,4909767892060,True
11,511,4909767892060,False
180,333,4909767922828,False
46,336,4909767927596,True
175,406,4909767927596,True
137,343,4909767927596,True
21,387,4909767927596,True
129,347,4909767927596,True
5,512,4909767927596,True
166,302,4909767927596,True
138,356,4909767927596,True
140,355,4909767927596,True
133,348,4909767927596,True
51,386,4909767927596,True
100,351,4909767927596,True
361,562,4909767927596,True
44,335,4909767927596,True
89,393,4909767927596,True
132,320,4909767927596,True
79,375,4909767927596,True
34,348,4909767927596,True
48,334,4909767927596,True
138,353,4909767927596,True
80,375,4909767927596,True
39,341,4909767927596,True
31,387,4909767927596,True
77,390,4909767927596,True
9,512,4909767927596,True
172,388,4909767929780,False
94,424,4909767949612,True
310,60,4909767960244,False
30,349,4909767960364,True
89,262,4909768009508,True
28,47,4909768024564,False
361,565,4909768039852,True
78,247,4909768105340,True
207,376,4909768122380,True
158,350,4909768126044,True
64,298,4909768253412,True
92,352,4909768260436,True
99,404,4909768260436,True
77,394,4909768260436,True
42,348,4909768260436,True
81,396,4909768260436,True
43,335,4909768274436,False
35,306,4909768274436,False
198,371,4909768275396,True
123,403,4909768287300,True
155,335,4909768304924,False
50,249,4909768338276,True
5,511,4909768375020,True
8,511,4909768375020,True
4,513,4909768375020,True
127,308,4909768387516,True
139,179,4909768393700,False
146,343,4909768410724,False
56,347,4909768410724,False
49,383,4909768410724,True
105,280,4909768410724,True
98,387,4909768410724,True
134,336,4909768410724,True
62,395,4909768410724,True
169,306,4909768410724,False
149,318,4909768410724,True
150,349,4909768410724,True
37,344,4909768410724,True
159,294,4909768410724,False
22,390,4909768410724,False
12,391,4909768410724,True
167,318,4909768410724,False
33,299,4909768410724,True
10,388,4909768420516,False
65,310,4909768431412,True
135,222,4909768435540,True
80,396,4909768436420,False
158,340,4909768436420,False
172,198,4909768440828,True
137,395,4909768443700,False
45,385,4909768483468,False
93,359,4909768486556,False
45,351,4909768486564,True
99,405,4909768543316,False
115,401,4909768543316,False
55,378,4909768543316,False
84,391,4909768543324,True
44,345,4909768543324,True
139,355,4909768543324,True
136,347,4909768543324,True
6,514,4909768543324,True
77,392,4909768543324,True
1,513,4909768543324,True
98,346,4909768546364,False
78,389,4909768634076,True
136,356,4909768649348,False
30,348,4909768649348,False
163,325,4909768745684,False
95,394,4909768745684,False
156,297,4909768749228,True
158,297,4909768774108,False
164,303,4909768774108,False
41,343,4909768774108,False
168,302,4909768774108,True
11,395,4909768774108,True
138,355,4909768774108,True
165,303,4909768774108,False
83,391,4909768774108,False
85,401,4909768774108,False
176,407,4909768774108,False
153,381,4909768774108,False
144,351,4909768774108,True
110,416,4909768781476,False
54,290,4909768808980,True
72,105,4909768832452,True
133,342,4909768874084,False
49,84,4909768889452,True
70,137,4909768896316,True
97,415,4909768989532,False
197,340,4909768997508,False
152,384,4909769041956,False
87,384,4909769173796,True
120,402,4909769230860,False
42,338,4909769230860,False
14,393,4909769230860,False
25,318,4909769230860,False
53,343,4909769230860,False
89,261,4909769238564,True
142,342,4909769285900,True
102,383,4909769287068,False
28,354,4909769303780,False
180,325,4909769335164,False
174,332,4909769337052,False
42,386,4909769337468,False
101,364,4909769428292,True
76,331,4909769428940,False
3,289,4909769428940,False
15,347,4909769428940,False
25,330,4909769428940,False
37,341,4909769428940,False
67,330,4909769428940,False
8,384,4909769428940,False
100,323,4909769428940,False
115,301,4909769428940,False
112,355,4909769428940,False
146,341,4909769428940,False
74,440,4909769465028,False
32,331,4909769635092,True
112,386,4909769655636,False
174,259,4909769725020,False
162,313,4909769765308,False
46,309,4909769781916,False
153,262,4909769781916,False
32,431,4909769792044,True
166,282,4909769815196,False
136,355,4909769823420,True
178,418,4909769865036,False
389,101,4909769866740,False
80,322,4909769867276,False
111,386,4909769867276,False
95,313,4909769867276,False
95,324,4909769932444,True
136,341,4909769932444,True
43,253,4909770016900,False
200,382,4909770050700,True
129,398,4909770093508,False
20,428,4909770150796,True
8,513,4909770152772,True
137,354,4909770152772,True
138,354,4909770152772,True
99,325,4909770200108,False
82,390,4909770200108,False
83,388,4909770200108,False
10,293,4909770200108,False
75,391,4909770200108,False
40,340,4909770200108,False
113,300,4909770200108,False
107,325,4909770200108,False
83,389,4909770200108,False
2,511,4909770200108,False
40,344,4909770200108,False
132,322,4909770200108,False
166,304,4909770200108,False
133,378,4909770200108,False
103,403,4909770200108,False
135,341,4909770200108,False
42,343,4909770200108,False
139,348,4909770200108,False
51,387,4909770200108,False
81,375,4909770200108,False
55,583,4909770217420,True
170,481,4909770217420,True
87,379,4909770250068,True
86,390,4909770250068,True
85,353,4909770310132,False
57,325,4909770310132,False
25,294,4909770310132,False
97,374,4909770310132,False
104,283,4909770310132,False
122,350,4909770310132,False
73,320,4909770310132,False
60,388,4909770310132,False
165,293,4909770310132,False
43,388,4909770310132,False
131,353,4909770310132,False
126,304,4909770310132,False
34,314,4909770310132,False
33,320,4909770310132,False
127,318,4909770310132,False
125,357,4909770310132,False
138,365,4909770310132,False
87,260,4909770310132,False
39,319,4909770310132,False
108,386,4909770310132,False
30,335,4909770310132,False
149,358,4909770310132,False
17,382,4909770310204,False
156,274,4909770310204,False
85,398,4909770310204,False
83,299,4909770310204,False
138,108,4909770341636,False
73,40,4909770370932,False
75,347,4909770438468,True
28,346,4909770490764,False
86,175,4909770491460,True
61,313,4909770529308,True
161,396,4909770529308,True
177,370,4909770537660,False
451,144,4909770561212,False
139,125,4909770569620,False
157,352,4909770596964,False
33,308,4909770618852,False
149,561,4909770639220,True
138,539,4909770639220,True
159,521,4909770639220,True
128,397,4909770674500,False
184,352,4909770708676,False
18,382,4909770725564,True
209,404,4909770768868,True
104,349,4909770815724,True
43,352,4909770815724,True
88,254,4909770815780,True
58,343,4909770815780,True
90,264,4909770815780,True
119,387,4909770815780,True
